id,choiceNum,candNum,college,exp,job,gender,ethnicity,filtered,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education,college_binary,job_binary
R_3G2jE174LWWCTp2,1,1,Virginia Tech,7.0,Consultant,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3G2jE174LWWCTp2,1,2,Stanford University,6.0,Sales Representative,Male,White,False,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3G2jE174LWWCTp2,2,1,Boston University,5.0,Consultant,Male,POC,True,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_3G2jE174LWWCTp2,2,2,Stanford University,5.0,Data Analyst,Female,White,True,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3G2jE174LWWCTp2,3,1,Virginia Tech,6.0,Software Engineer,Female,POC,True,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3G2jE174LWWCTp2,3,2,Virginia Tech,6.0,Sales Representative,Female,White,True,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_3G2jE174LWWCTp2,4,1,Stanford University,6.0,Software Engineer,Female,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3G2jE174LWWCTp2,4,2,George Washington University,6.0,Software Engineer,Male,POC,False,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3G2jE174LWWCTp2,5,1,Stanford University,5.0,Software Engineer,Female,POC,True,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_3G2jE174LWWCTp2,5,2,University of San Diego,5.0,Software Engineer,Male,White,False,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_3G9EFxaOPm36ydl,1,1,"University of California, Berkeley",5.0,Sales Representative,Female,POC,False,2,0,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3G9EFxaOPm36ydl,1,2,"University of California, Berkeley",5.0,Consultant,Female,White,False,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3G9EFxaOPm36ydl,2,1,"University of California, Berkeley",6.0,Software Engineer,Female,White,True,2,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3G9EFxaOPm36ydl,2,2,George Washington University,7.0,Sales Representative,Male,White,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3G9EFxaOPm36ydl,3,1,University of San Diego,6.0,Software Engineer,Female,POC,True,2,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_3G9EFxaOPm36ydl,3,2,University of San Diego,6.0,Consultant,Female,POC,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_3G9EFxaOPm36ydl,4,1,"University of California, Berkeley",7.0,Sales Representative,Male,POC,True,2,0,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3G9EFxaOPm36ydl,4,2,George Washington University,6.0,Software Engineer,Male,POC,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_3G9EFxaOPm36ydl,5,1,"University of California, Berkeley",7.0,Software Engineer,Female,POC,False,1,1,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_3G9EFxaOPm36ydl,5,2,Boston University,6.0,Consultant,Female,White,True,1,0,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_3GcyvLX9hmuhcvB,1,1,University of San Diego,6.0,Data Analyst,Male,POC,False,1,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3GcyvLX9hmuhcvB,1,2,Virginia Tech,5.0,Data Analyst,Male,White,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3GcyvLX9hmuhcvB,2,1,"University of California, Berkeley",6.0,Consultant,Female,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3GcyvLX9hmuhcvB,2,2,Boston University,7.0,Software Engineer,Male,POC,True,2,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3GcyvLX9hmuhcvB,3,1,Virginia Tech,6.0,Consultant,Female,POC,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3GcyvLX9hmuhcvB,3,2,George Washington University,6.0,Sales Representative,Female,POC,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3GcyvLX9hmuhcvB,4,1,Boston University,7.0,Data Analyst,Male,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3GcyvLX9hmuhcvB,4,2,George Washington University,7.0,Data Analyst,Male,White,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3GcyvLX9hmuhcvB,5,1,University of San Diego,5.0,Consultant,Female,White,False,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3GcyvLX9hmuhcvB,5,2,Virginia Tech,7.0,Consultant,Female,POC,True,1,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3GdCRGcmISwQn8W,1,1,Virginia Tech,5.0,Data Analyst,Female,White,True,1,1,White,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3GdCRGcmISwQn8W,1,2,University of San Diego,5.0,Data Analyst,Female,White,False,1,0,White,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3GdCRGcmISwQn8W,2,1,Boston University,5.0,Consultant,Male,POC,False,1,1,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3GdCRGcmISwQn8W,2,2,Virginia Tech,7.0,Consultant,Female,White,False,1,0,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3GdCRGcmISwQn8W,3,1,Virginia Tech,5.0,Data Analyst,Male,POC,True,1,1,White,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3GdCRGcmISwQn8W,3,2,University of San Diego,5.0,Consultant,Male,White,True,1,0,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3GdCRGcmISwQn8W,4,1,Boston University,7.0,Data Analyst,Female,POC,False,2,0,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3GdCRGcmISwQn8W,4,2,"University of California, Berkeley",5.0,Software Engineer,Male,POC,True,2,1,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3GdCRGcmISwQn8W,5,1,Virginia Tech,6.0,Sales Representative,Female,POC,True,2,0,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3GdCRGcmISwQn8W,5,2,George Washington University,6.0,Data Analyst,Female,White,False,2,1,White,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3HG3PPphu2Rvv3H,1,1,Virginia Tech,7.0,Software Engineer,Male,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_3HG3PPphu2Rvv3H,1,2,Virginia Tech,5.0,Data Analyst,Male,White,True,1,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_3HG3PPphu2Rvv3H,2,1,George Washington University,7.0,Data Analyst,Female,POC,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_3HG3PPphu2Rvv3H,2,2,Stanford University,6.0,Data Analyst,Male,White,True,1,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_3HG3PPphu2Rvv3H,3,1,Boston University,5.0,Software Engineer,Female,White,True,1,1,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_3HG3PPphu2Rvv3H,3,2,Virginia Tech,6.0,Sales Representative,Female,White,True,1,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_3HG3PPphu2Rvv3H,4,1,Virginia Tech,5.0,Software Engineer,Female,POC,False,2,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_3HG3PPphu2Rvv3H,4,2,University of San Diego,7.0,Consultant,Male,POC,True,2,1,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_3HG3PPphu2Rvv3H,5,1,Virginia Tech,5.0,Sales Representative,Male,White,True,2,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_3HG3PPphu2Rvv3H,5,2,Stanford University,7.0,Data Analyst,Female,POC,True,2,1,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_3HICtgCT1F89eVD,1,1,Virginia Tech,7.0,Software Engineer,Male,POC,False,1,1,White,Female,18-24 years old,Masters Degree,50-100,back-facing
R_3HICtgCT1F89eVD,1,2,"University of California, Berkeley",5.0,Consultant,Female,White,False,1,0,White,Female,18-24 years old,Masters Degree,1-50,front-facing
R_3HICtgCT1F89eVD,2,1,George Washington University,7.0,Data Analyst,Male,White,False,2,0,White,Female,18-24 years old,Masters Degree,50-100,back-facing
R_3HICtgCT1F89eVD,2,2,Stanford University,6.0,Software Engineer,Female,White,True,2,1,White,Female,18-24 years old,Masters Degree,1-50,back-facing
R_3HICtgCT1F89eVD,3,1,Boston University,7.0,Consultant,Male,POC,False,2,0,White,Female,18-24 years old,Masters Degree,1-50,front-facing
R_3HICtgCT1F89eVD,3,2,University of San Diego,5.0,Software Engineer,Male,White,True,2,1,White,Female,18-24 years old,Masters Degree,50-100,back-facing
R_3HICtgCT1F89eVD,4,1,Stanford University,6.0,Sales Representative,Male,White,True,2,0,White,Female,18-24 years old,Masters Degree,1-50,front-facing
R_3HICtgCT1F89eVD,4,2,Boston University,5.0,Data Analyst,Female,White,False,2,1,White,Female,18-24 years old,Masters Degree,1-50,back-facing
R_3HICtgCT1F89eVD,5,1,Virginia Tech,7.0,Software Engineer,Male,POC,False,1,1,White,Female,18-24 years old,Masters Degree,50-100,back-facing
R_3HICtgCT1F89eVD,5,2,University of San Diego,7.0,Sales Representative,Male,POC,False,1,0,White,Female,18-24 years old,Masters Degree,50-100,front-facing
R_3HwqJUJxLJD31U6,1,1,University of San Diego,7.0,Software Engineer,Male,White,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3HwqJUJxLJD31U6,1,2,University of San Diego,6.0,Software Engineer,Male,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3HwqJUJxLJD31U6,2,1,Stanford University,5.0,Data Analyst,Male,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3HwqJUJxLJD31U6,2,2,Virginia Tech,6.0,Sales Representative,Female,White,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3HwqJUJxLJD31U6,3,1,Stanford University,7.0,Software Engineer,Female,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3HwqJUJxLJD31U6,3,2,"University of California, Berkeley",7.0,Sales Representative,Female,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3HwqJUJxLJD31U6,4,1,"University of California, Berkeley",5.0,Consultant,Male,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3HwqJUJxLJD31U6,4,2,University of San Diego,7.0,Consultant,Female,POC,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3HwqJUJxLJD31U6,5,1,University of San Diego,6.0,Sales Representative,Female,White,False,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3HwqJUJxLJD31U6,5,2,George Washington University,6.0,Data Analyst,Male,White,True,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3JCxvg117drta95,1,1,"University of California, Berkeley",5.0,Sales Representative,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,1,2,George Washington University,5.0,Data Analyst,Male,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3JCxvg117drta95,2,1,"University of California, Berkeley",6.0,Consultant,Female,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,2,2,Boston University,7.0,Consultant,Female,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,3,1,Boston University,5.0,Consultant,Male,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,3,2,"University of California, Berkeley",7.0,Sales Representative,Male,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,4,1,Stanford University,6.0,Software Engineer,Female,POC,False,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3JCxvg117drta95,4,2,University of San Diego,5.0,Software Engineer,Female,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3JCxvg117drta95,5,1,Stanford University,6.0,Sales Representative,Male,POC,False,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3JCxvg117drta95,5,2,Virginia Tech,5.0,Sales Representative,Male,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3JaP282Sc5yxhYJ,1,1,Virginia Tech,7.0,Data Analyst,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3JaP282Sc5yxhYJ,1,2,University of San Diego,6.0,Data Analyst,Male,White,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3JaP282Sc5yxhYJ,2,1,University of San Diego,5.0,Consultant,Female,POC,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3JaP282Sc5yxhYJ,2,2,Stanford University,5.0,Software Engineer,Female,POC,False,2,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3JaP282Sc5yxhYJ,3,1,Virginia Tech,7.0,Consultant,Female,White,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3JaP282Sc5yxhYJ,3,2,"University of California, Berkeley",5.0,Consultant,Female,White,True,2,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3JaP282Sc5yxhYJ,4,1,Virginia Tech,7.0,Sales Representative,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3JaP282Sc5yxhYJ,4,2,University of San Diego,6.0,Data Analyst,Female,POC,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3JaP282Sc5yxhYJ,5,1,"University of California, Berkeley",7.0,Data Analyst,Male,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3JaP282Sc5yxhYJ,5,2,Virginia Tech,5.0,Data Analyst,Male,White,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3KGYbeUybLJ1Rzo,1,1,George Washington University,5.0,Software Engineer,Female,POC,True,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3KGYbeUybLJ1Rzo,1,2,"University of California, Berkeley",6.0,Data Analyst,Male,White,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3KGYbeUybLJ1Rzo,2,1,University of San Diego,6.0,Consultant,Female,POC,False,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3KGYbeUybLJ1Rzo,2,2,George Washington University,5.0,Consultant,Male,POC,False,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3KGYbeUybLJ1Rzo,3,1,Stanford University,7.0,Sales Representative,Male,POC,True,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_3KGYbeUybLJ1Rzo,3,2,Virginia Tech,6.0,Data Analyst,Male,White,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3KGYbeUybLJ1Rzo,4,1,Stanford University,7.0,Data Analyst,Female,White,True,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_3KGYbeUybLJ1Rzo,4,2,George Washington University,7.0,Consultant,Female,POC,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_3KGYbeUybLJ1Rzo,5,1,University of San Diego,6.0,Data Analyst,Female,POC,False,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3KGYbeUybLJ1Rzo,5,2,George Washington University,6.0,Data Analyst,Female,White,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_3KMYyOUTehlTxSD,1,1,"University of California, Berkeley",6.0,Data Analyst,Male,POC,False,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3KMYyOUTehlTxSD,1,2,Stanford University,7.0,Sales Representative,Male,White,False,2,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3KMYyOUTehlTxSD,2,1,Stanford University,6.0,Software Engineer,Male,POC,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3KMYyOUTehlTxSD,2,2,George Washington University,5.0,Consultant,Male,White,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3KMYyOUTehlTxSD,3,1,University of San Diego,6.0,Sales Representative,Male,POC,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3KMYyOUTehlTxSD,3,2,George Washington University,7.0,Consultant,Male,White,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3KMYyOUTehlTxSD,4,1,"University of California, Berkeley",7.0,Data Analyst,Female,White,False,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3KMYyOUTehlTxSD,4,2,Virginia Tech,7.0,Data Analyst,Female,White,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3KMYyOUTehlTxSD,5,1,George Washington University,5.0,Sales Representative,Male,White,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3KMYyOUTehlTxSD,5,2,Virginia Tech,7.0,Consultant,Female,White,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3KW8j6ek2KEpAIA,1,1,University of San Diego,7.0,Data Analyst,Female,POC,True,1,1,Black or African American,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3KW8j6ek2KEpAIA,1,2,Stanford University,5.0,Data Analyst,Male,POC,True,1,0,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3KW8j6ek2KEpAIA,2,1,"University of California, Berkeley",6.0,Sales Representative,Female,POC,False,2,0,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3KW8j6ek2KEpAIA,2,2,"University of California, Berkeley",5.0,Data Analyst,Female,White,True,2,1,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3KW8j6ek2KEpAIA,3,1,University of San Diego,6.0,Data Analyst,Male,White,False,1,1,Black or African American,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3KW8j6ek2KEpAIA,3,2,George Washington University,6.0,Sales Representative,Male,White,False,1,0,Black or African American,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_3KW8j6ek2KEpAIA,4,1,George Washington University,6.0,Data Analyst,Female,POC,True,2,0,Black or African American,Female,45-54 years old,Bachelors Degree,50-100,back-facing
R_3KW8j6ek2KEpAIA,4,2,"University of California, Berkeley",7.0,Data Analyst,Female,POC,True,2,1,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_3KW8j6ek2KEpAIA,5,1,Boston University,7.0,Sales Representative,Male,White,True,1,1,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3KW8j6ek2KEpAIA,5,2,"University of California, Berkeley",7.0,Consultant,Female,POC,False,1,0,Black or African American,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_3M58UtPdTpSw0wo,1,1,Virginia Tech,6.0,Sales Representative,Male,White,False,2,0,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3M58UtPdTpSw0wo,1,2,Virginia Tech,7.0,Software Engineer,Female,White,False,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3M58UtPdTpSw0wo,2,1,Virginia Tech,5.0,Consultant,Female,White,True,1,1,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3M58UtPdTpSw0wo,2,2,George Washington University,5.0,Data Analyst,Male,White,False,1,0,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3M58UtPdTpSw0wo,3,1,George Washington University,6.0,Consultant,Male,POC,True,2,0,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3M58UtPdTpSw0wo,3,2,"University of California, Berkeley",5.0,Data Analyst,Female,White,True,2,1,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_3M58UtPdTpSw0wo,4,1,Boston University,7.0,Consultant,Male,POC,True,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,front-facing
R_3M58UtPdTpSw0wo,4,2,George Washington University,5.0,Data Analyst,Female,White,False,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_3M58UtPdTpSw0wo,5,1,Virginia Tech,7.0,Sales Representative,Male,POC,True,1,1,White,Female,35-44 years old,Bachelors Degree,50-100,front-facing
R_3M58UtPdTpSw0wo,5,2,Stanford University,7.0,Data Analyst,Male,POC,False,1,0,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MMsQbPxKHwvney,1,1,Boston University,7.0,Data Analyst,Female,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MMsQbPxKHwvney,1,2,Virginia Tech,6.0,Consultant,Male,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MMsQbPxKHwvney,2,1,Boston University,7.0,Software Engineer,Female,POC,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MMsQbPxKHwvney,2,2,George Washington University,6.0,Software Engineer,Female,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MMsQbPxKHwvney,3,1,Stanford University,5.0,Data Analyst,Female,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MMsQbPxKHwvney,3,2,Virginia Tech,7.0,Data Analyst,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MMsQbPxKHwvney,4,1,Virginia Tech,7.0,Sales Representative,Male,White,True,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MMsQbPxKHwvney,4,2,Virginia Tech,5.0,Sales Representative,Female,POC,True,2,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MMsQbPxKHwvney,5,1,George Washington University,7.0,Sales Representative,Male,White,False,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MMsQbPxKHwvney,5,2,Stanford University,7.0,Consultant,Female,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MRMAiI1wtZk2TE,1,1,Boston University,5.0,Sales Representative,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MRMAiI1wtZk2TE,1,2,University of San Diego,5.0,Sales Representative,Male,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MRMAiI1wtZk2TE,2,1,"University of California, Berkeley",6.0,Software Engineer,Female,White,True,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MRMAiI1wtZk2TE,2,2,"University of California, Berkeley",5.0,Data Analyst,Female,POC,True,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_3MRMAiI1wtZk2TE,3,1,Boston University,5.0,Sales Representative,Male,POC,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MRMAiI1wtZk2TE,3,2,Virginia Tech,6.0,Data Analyst,Male,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_3MRMAiI1wtZk2TE,4,1,Boston University,7.0,Sales Representative,Male,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MRMAiI1wtZk2TE,4,2,Stanford University,6.0,Consultant,Female,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MRMAiI1wtZk2TE,5,1,George Washington University,5.0,Consultant,Male,POC,False,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_3MRMAiI1wtZk2TE,5,2,"University of California, Berkeley",6.0,Sales Representative,Male,POC,False,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_3MSerLphEysww9d,1,1,University of San Diego,6.0,Consultant,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3MSerLphEysww9d,1,2,Stanford University,7.0,Consultant,Female,White,False,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3MSerLphEysww9d,2,1,Boston University,6.0,Software Engineer,Male,POC,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MSerLphEysww9d,2,2,George Washington University,7.0,Sales Representative,Male,POC,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3MSerLphEysww9d,3,1,Boston University,5.0,Data Analyst,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MSerLphEysww9d,3,2,University of San Diego,6.0,Software Engineer,Female,POC,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3MSerLphEysww9d,4,1,Stanford University,7.0,Consultant,Male,White,False,1,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3MSerLphEysww9d,4,2,Stanford University,6.0,Software Engineer,Female,POC,True,1,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MSerLphEysww9d,5,1,Boston University,7.0,Software Engineer,Male,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MSerLphEysww9d,5,2,Stanford University,6.0,Software Engineer,Female,White,False,2,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MfZUbQqmZgFaSN,1,1,University of San Diego,5.0,Data Analyst,Male,POC,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3MfZUbQqmZgFaSN,1,2,George Washington University,5.0,Data Analyst,Male,White,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3MfZUbQqmZgFaSN,2,1,Virginia Tech,7.0,Sales Representative,Female,POC,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3MfZUbQqmZgFaSN,2,2,University of San Diego,5.0,Software Engineer,Male,White,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3MfZUbQqmZgFaSN,3,1,"University of California, Berkeley",5.0,Sales Representative,Female,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3MfZUbQqmZgFaSN,3,2,Stanford University,7.0,Sales Representative,Male,White,False,2,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_3MfZUbQqmZgFaSN,4,1,Virginia Tech,7.0,Software Engineer,Female,POC,False,1,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_3MfZUbQqmZgFaSN,4,2,Virginia Tech,5.0,Consultant,Female,White,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3MfZUbQqmZgFaSN,5,1,"University of California, Berkeley",6.0,Data Analyst,Male,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_3MfZUbQqmZgFaSN,5,2,University of San Diego,7.0,Sales Representative,Male,White,True,2,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_3MncMUJOqk2mzay,1,1,"University of California, Berkeley",5.0,Sales Representative,Female,White,True,1,1,White,Male,25-34 years old,PhD,1-50,front-facing
R_3MncMUJOqk2mzay,1,2,Virginia Tech,7.0,Consultant,Male,POC,True,1,0,White,Male,25-34 years old,PhD,50-100,front-facing
R_3MncMUJOqk2mzay,2,1,University of San Diego,7.0,Data Analyst,Female,White,False,2,0,White,Male,25-34 years old,PhD,50-100,back-facing
R_3MncMUJOqk2mzay,2,2,University of San Diego,6.0,Software Engineer,Female,POC,True,2,1,White,Male,25-34 years old,PhD,50-100,back-facing
R_3MncMUJOqk2mzay,3,1,Boston University,7.0,Sales Representative,Female,White,True,1,1,White,Male,25-34 years old,PhD,1-50,front-facing
