,id,choiceNum,candNum,college,exp,job,photo,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education
1051,R_31uQZzL6GnlaICe,5,2,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,White,Male,35-44 years old,Bachelors Degree
1052,R_31ZBeT31s9AOMwr,3,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,1,White,Female,45-54 years old,Bachelors Degree
1053,R_31ZBeT31s9AOMwr,3,2,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Female,45-54 years old,Bachelors Degree
1054,R_31ZBeT31s9AOMwr,4,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,0,White,Female,45-54 years old,Bachelors Degree
1055,R_31ZBeT31s9AOMwr,4,2,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Female,45-54 years old,Bachelors Degree
1056,R_322WIaVexa8EpxW,1,1,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,0,Black or African American,Female,35-44 years old,Bachelors Degree
1057,R_322WIaVexa8EpxW,1,2,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,Black or African American,Female,35-44 years old,Bachelors Degree
1058,R_322WIaVexa8EpxW,4,1,George Washington University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,Black or African American,Female,35-44 years old,Bachelors Degree
1059,R_322WIaVexa8EpxW,4,2,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,Black or African American,Female,35-44 years old,Bachelors Degree
1060,R_322WIaVexa8EpxW,5,1,Stanford University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,0,Black or African American,Female,35-44 years old,Bachelors Degree
1061,R_322WIaVexa8EpxW,5,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,2,1,Black or African American,Female,35-44 years old,Bachelors Degree
1062,R_325UfWLAcKY4ZOu,5,1,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,0,Black or African American,Male,35-44 years old,Bachelors Degree
1063,R_325UfWLAcKY4ZOu,5,2,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,Black or African American,Male,35-44 years old,Bachelors Degree
1064,R_334r27aeK9UVExd,1,1,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,1,White,Male,55-64 years old,Masters Degree
1065,R_334r27aeK9UVExd,1,2,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Male,55-64 years old,Masters Degree
1066,R_334r27aeK9UVExd,2,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Male,55-64 years old,Masters Degree
1067,R_334r27aeK9UVExd,2,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,1,White,Male,55-64 years old,Masters Degree
1068,R_334r27aeK9UVExd,3,1,Stanford University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Male,55-64 years old,Masters Degree
1069,R_334r27aeK9UVExd,3,2,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,0,White,Male,55-64 years old,Masters Degree
1070,R_334r27aeK9UVExd,4,1,Virginia Tech,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,1,White,Male,55-64 years old,Masters Degree
1071,R_334r27aeK9UVExd,4,2,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,0,White,Male,55-64 years old,Masters Degree
1072,R_334r27aeK9UVExd,5,1,George Washington University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,0,White,Male,55-64 years old,Masters Degree
1073,R_334r27aeK9UVExd,5,2,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,1,White,Male,55-64 years old,Masters Degree
1074,R_339YG0ilyIrcGKM,2,1,Stanford University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,White,Female,25-34 years old,Masters Degree
1075,R_339YG0ilyIrcGKM,2,2,Virginia Tech,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,White,Female,25-34 years old,Masters Degree
1076,R_339YG0ilyIrcGKM,3,1,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,0,White,Female,25-34 years old,Masters Degree
1077,R_339YG0ilyIrcGKM,3,2,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,1,White,Female,25-34 years old,Masters Degree
1078,R_339YG0ilyIrcGKM,5,1,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,1,White,Female,25-34 years old,Masters Degree
1079,R_339YG0ilyIrcGKM,5,2,Stanford University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,0,White,Female,25-34 years old,Masters Degree
1080,R_33a4ZPx6kUgaQ61,1,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Male,55-64 years old,Bachelors Degree
1081,R_33a4ZPx6kUgaQ61,1,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,1,White,Male,55-64 years old,Bachelors Degree
1082,R_33a4ZPx6kUgaQ61,2,1,University of San Diego,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,White,Male,55-64 years old,Bachelors Degree
1083,R_33a4ZPx6kUgaQ61,2,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Male,55-64 years old,Bachelors Degree
1084,R_33a4ZPx6kUgaQ61,3,1,Stanford University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Male,55-64 years old,Bachelors Degree
1085,R_33a4ZPx6kUgaQ61,3,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Male,55-64 years old,Bachelors Degree
1086,R_33a4ZPx6kUgaQ61,4,1,Virginia Tech,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,1,White,Male,55-64 years old,Bachelors Degree
1087,R_33a4ZPx6kUgaQ61,4,2,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,0,White,Male,55-64 years old,Bachelors Degree
1088,R_33a4ZPx6kUgaQ61,5,1,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,1,White,Male,55-64 years old,Bachelors Degree
1089,R_33a4ZPx6kUgaQ61,5,2,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Male,55-64 years old,Bachelors Degree
1090,R_33xWJ2LDf9qHB6h,5,1,University of San Diego,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,45-54 years old,Masters Degree
1091,R_33xWJ2LDf9qHB6h,5,2,"University of California, Berkeley",7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,1,White,Male,45-54 years old,Masters Degree
1092,R_3CHtGJmDVMFvPFB,4,1,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,25-34 years old,Bachelors Degree
1093,R_3CHtGJmDVMFvPFB,4,2,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Male,25-34 years old,Bachelors Degree
1094,R_3CW9S0Q8WCmTbx8,1,1,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,0,White,Male,35-44 years old,High School Graduate
1095,R_3CW9S0Q8WCmTbx8,1,2,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,White,Male,35-44 years old,High School Graduate
1096,R_3CW9S0Q8WCmTbx8,2,1,Boston University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,0,White,Male,35-44 years old,High School Graduate
1097,R_3CW9S0Q8WCmTbx8,2,2,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Male,35-44 years old,High School Graduate
1098,R_3CW9S0Q8WCmTbx8,3,1,George Washington University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,2,0,White,Male,35-44 years old,High School Graduate
1099,R_3CW9S0Q8WCmTbx8,3,2,University of San Diego,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,1,White,Male,35-44 years old,High School Graduate
1100,R_3D584xqVNC5Gl18,1,1,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Male,35-44 years old,Bachelors Degree
1101,R_3D584xqVNC5Gl18,1,2,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Male,35-44 years old,Bachelors Degree
1102,R_3D584xqVNC5Gl18,2,1,"University of California, Berkeley",6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,1,White,Male,35-44 years old,Bachelors Degree
1103,R_3D584xqVNC5Gl18,2,2,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Male,35-44 years old,Bachelors Degree
1104,R_3D584xqVNC5Gl18,3,1,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,35-44 years old,Bachelors Degree
1105,R_3D584xqVNC5Gl18,3,2,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Male,35-44 years old,Bachelors Degree
1106,R_3D584xqVNC5Gl18,4,1,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Male,35-44 years old,Bachelors Degree
1107,R_3D584xqVNC5Gl18,4,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Male,35-44 years old,Bachelors Degree
1108,R_3D584xqVNC5Gl18,5,1,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,1,White,Male,35-44 years old,Bachelors Degree
1109,R_3D584xqVNC5Gl18,5,2,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Male,35-44 years old,Bachelors Degree
1110,R_3DthOpryp1hHAHY,3,1,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,White,Male,25-34 years old,Bachelors Degree
1111,R_3DthOpryp1hHAHY,3,2,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,1,White,Male,25-34 years old,Bachelors Degree
1112,R_3Du2E3lQQ9mvVaa,4,1,"University of California, Berkeley",6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Male,35-44 years old,Masters Degree
1113,R_3Du2E3lQQ9mvVaa,4,2,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Male,35-44 years old,Masters Degree
1114,R_3DvdRt0kjcDK33o,4,1,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,1,White,Female,45-54 years old,Masters Degree
1115,R_3DvdRt0kjcDK33o,4,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,0,White,Female,45-54 years old,Masters Degree
1116,R_3dW9tNeVN89beba,1,1,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,0,White,Female,35-44 years old,High School Graduate
1117,R_3dW9tNeVN89beba,1,2,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Female,35-44 years old,High School Graduate
1118,R_3dW9tNeVN89beba,2,1,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,0,White,Female,35-44 years old,High School Graduate
1119,R_3dW9tNeVN89beba,2,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Female,35-44 years old,High School Graduate
1120,R_3dW9tNeVN89beba,4,1,University of San Diego,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,1,White,Female,35-44 years old,High School Graduate
1121,R_3dW9tNeVN89beba,4,2,George Washington University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,White,Female,35-44 years old,High School Graduate
1122,R_3dW9tNeVN89beba,5,1,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,White,Female,35-44 years old,High School Graduate
1123,R_3dW9tNeVN89beba,5,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,White,Female,35-44 years old,High School Graduate
1124,R_3dXF8tqZokyd0bv,5,1,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,1,White,Female,45-54 years old,Bachelors Degree
1125,R_3dXF8tqZokyd0bv,5,2,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Female,45-54 years old,Bachelors Degree
1126,R_3dYyk36NQrpby1h,1,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,1,White,Male,25-34 years old,Bachelors Degree
1127,R_3dYyk36NQrpby1h,1,2,Stanford University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Male,25-34 years old,Bachelors Degree
1128,R_3dYyk36NQrpby1h,2,1,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,White,Male,25-34 years old,Bachelors Degree
1129,R_3dYyk36NQrpby1h,2,2,University of San Diego,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,0,White,Male,25-34 years old,Bachelors Degree
1130,R_3dYyk36NQrpby1h,3,1,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,25-34 years old,Bachelors Degree
1131,R_3dYyk36NQrpby1h,3,2,George Washington University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Male,25-34 years old,Bachelors Degree
1132,R_3dYyk36NQrpby1h,4,1,Boston University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,White,Male,25-34 years old,Bachelors Degree
1133,R_3dYyk36NQrpby1h,4,2,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Male,25-34 years old,Bachelors Degree
1134,R_3dYyk36NQrpby1h,5,1,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,1,White,Male,25-34 years old,Bachelors Degree
1135,R_3dYyk36NQrpby1h,5,2,Virginia Tech,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,0,White,Male,25-34 years old,Bachelors Degree
1136,R_3EDXhcgZ6xQhkH6,2,1,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,1,White,Male,35-44 years old,Masters Degree
1137,R_3EDXhcgZ6xQhkH6,2,2,"University of California, Berkeley",6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Male,35-44 years old,Masters Degree
1138,R_3edYsC1DfeYC34r,1,1,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,2,0,White,Male,25-34 years old,Bachelors Degree
1139,R_3edYsC1DfeYC34r,1,2,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Male,25-34 years old,Bachelors Degree
1140,R_3edYsC1DfeYC34r,2,1,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,White,Male,25-34 years old,Bachelors Degree
1141,R_3edYsC1DfeYC34r,2,2,George Washington University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,White,Male,25-34 years old,Bachelors Degree
1142,R_3edYsC1DfeYC34r,4,1,Boston University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,1,1,White,Male,25-34 years old,Bachelors Degree
1143,R_3edYsC1DfeYC34r,4,2,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,White,Male,25-34 years old,Bachelors Degree
1144,R_3edYsC1DfeYC34r,5,1,Boston University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,1,1,White,Male,25-34 years old,Bachelors Degree
1145,R_3edYsC1DfeYC34r,5,2,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,0,White,Male,25-34 years old,Bachelors Degree
1146,R_3ERois240v3jtl6,1,1,Virginia Tech,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,0,Black or African American,Male,35-44 years old,Masters Degree
1147,R_3ERois240v3jtl6,1,2,George Washington University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,Black or African American,Male,35-44 years old,Masters Degree
1148,R_3ERois240v3jtl6,2,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,Black or African American,Male,35-44 years old,Masters Degree
1149,R_3ERois240v3jtl6,2,2,Virginia Tech,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,Black or African American,Male,35-44 years old,Masters Degree
1150,R_3etBtlEfpOpLXvw,1,1,Stanford University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,White,Male,35-44 years old,Masters Degree
1151,R_3etBtlEfpOpLXvw,1,2,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,2,1,White,Male,35-44 years old,Masters Degree
1152,R_3etBtlEfpOpLXvw,2,1,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,35-44 years old,Masters Degree
1153,R_3etBtlEfpOpLXvw,2,2,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Male,35-44 years old,Masters Degree
1154,R_3etBtlEfpOpLXvw,3,1,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,1,1,White,Male,35-44 years old,Masters Degree
1155,R_3etBtlEfpOpLXvw,3,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Male,35-44 years old,Masters Degree
1156,R_3etBtlEfpOpLXvw,4,1,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,1,1,White,Male,35-44 years old,Masters Degree
1157,R_3etBtlEfpOpLXvw,4,2,"University of California, Berkeley",6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Male,35-44 years old,Masters Degree
1158,R_3etBtlEfpOpLXvw,5,1,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,1,White,Male,35-44 years old,Masters Degree
1159,R_3etBtlEfpOpLXvw,5,2,University of San Diego,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,0,White,Male,35-44 years old,Masters Degree
1160,R_3EY037dMXSOxmHa,3,1,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Male,35-44 years old,Bachelors Degree
1161,R_3EY037dMXSOxmHa,3,2,"University of California, Berkeley",6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,0,White,Male,35-44 years old,Bachelors Degree
1162,R_3EYKRj8XlYhqdEC,1,1,Boston University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Female,25-34 years old,Bachelors Degree
1163,R_3EYKRj8XlYhqdEC,1,2,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Female,25-34 years old,Bachelors Degree
1164,R_3EYKRj8XlYhqdEC,2,1,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,0,White,Female,25-34 years old,Bachelors Degree
